,CustomerID,Age,Tenure,Usage Frequency,Support Calls,Payment Delay,Total Spend,Last Interaction,Churn,Gender_Female,Gender_Male,Subscription Type_Basic,Subscription Type_Premium,Subscription Type_Standard,Contract Length_Annual,Contract Length_Monthly,Contract Length_Quarterly,Customer Status_active,Customer Status_inactive
143752,228249,48,49.0,27,3.0,18.0,538.74,7.0,0,1,0,1,0,0,0,0,1,1,0
143753,290110,45,17.0,16,8.0,16.0,231.0,6.0,0,1,0,1,0,0,0,1,0,1,0
143754,165604,22,31.0,20,1.0,9.0,928.75,28.0,0,0,1,0,1,0,0,0,1,1,0
143755,56890,48,49.0,30,4.0,6.0,547.26,8.0,0,0,1,0,0,1,1,0,0,1,0
143756,500046,50,40.0,17,1.0,18.0,568.83,11.0,0,1,0,0,0,1,1,0,0,1,0
143757,97779,55,49.0,13,0.0,0.0,730.15,27.0,1,1,0,1,0,0,0,0,1,0,1
143758,479441,37,21.0,26,0.0,0.0,972.0,8.0,1,1,0,1,0,0,0,1,0,0,1
143759,252173,40,58.0,1,0.0,6.0,959.42,8.0,0,0,1,1,0,0,1,0,0,1,0
143760,388522,63,7.0,21,3.0,0.0,995.0,5.0,1,1,0,0,1,0,1,0,0,0,1
143761,288255,47,48.0,26,3.0,14.0,647.9,18.0,0,0,1,0,0,1,1,0,0,1,0
143762,180017,28,49.0,19,0.0,1.0,761.59,6.0,0,0,1,0,1,0,1,0,0,1,0
143763,453127,44,49.0,1,0.0,15.0,946.31,24.0,0,0,1,0,0,1,0,0,1,1,0
143764,22060,29,51.0,2,2.0,20.0,592.93,12.0,0,1,0,0,1,0,0,0,1,1,0
143765,337227,47,5.0,21,4.0,15.0,732.15,4.0,0,0,1,0,0,1,1,0,0,1,0
143766,155898,49,15.0,22,0.0,17.0,500.62,11.0,0,1,0,1,0,0,1,0,0,1,0
143767,380212,20,18.0,30,9.0,0.0,165.49,2.0,1,1,0,1,0,0,0,1,0,0,1
143768,452286,64,45.0,4,2.0,0.0,704.59,28.0,1,0,1,0,1,0,1,0,0,0,1
143769,209332,50,32.0,19,0.0,9.0,934.74,8.0,0,0,1,0,1,0,1,0,0,1,0
143770,266407,62,49.0,4,0.0,10.0,547.0,8.0,0,0,1,0,1,0,0,0,1,1,0
143771,500911,35,54.0,9,0.0,16.0,835.59,22.0,0,0,1,1,0,0,1,0,0,1,0
143772,37278,54,49.0,3,9.0,0.0,613.0,13.0,1,1,0,0,1,0,1,0,0,0,1
143773,363508,42,49.0,18,0.0,0.0,677.0,23.0,1,1,0,0,0,1,0,0,1,0,1
143774,109056,27,11.0,24,2.0,11.0,976.4,23.0,0,0,1,0,1,0,0,0,1,1,0
143775,498536,45,51.0,17,3.0,15.0,293.0,5.0,0,0,1,1,0,0,0,1,0,1,0
143776,75334,29,57.0,6,1.0,11.0,704.09,6.0,0,1,0,1,0,0,0,0,1,1,0
143777,388540,33,29.0,14,2.0,13.0,983.85,8.0,0,0,1,0,0,1,0,0,1,1,0
143778,35175,43,49.0,25,3.0,7.0,853.1,8.0,0,0,1,1,0,0,1,0,0,1,0
143779,243855,57,55.0,29,10.0,0.0,611.0,8.0,1,1,0,0,1,0,0,0,1,0,1
143780,485278,38,59.0,8,2.0,18.0,878.03,13.0,0,1,0,0,0,1,0,0,1,1,0
143781,175374,35,38.0,8,2.0,0.0,280.0,18.0,1,1,0,0,0,1,0,0,1,0,1
143782,232330,55,25.0,3,10.0,0.0,610.97,8.0,1,1,0,0,1,0,0,0,1,0,1
143783,151659,47,49.0,13,6.0,3.0,796.0,8.0,0,1,0,0,0,1,0,1,0,1,0
143784,489663,53,39.0,27,8.0,0.0,774.75,11.0,1,0,1,0,1,0,1,0,0,0,1
143785,250810,29,35.0,30,6.0,0.0,479.0,14.0,1,0,1,0,0,1,0,1,0,0,1
143786,392747,23,46.0,21,0.0,15.0,783.94,7.0,0,0,1,0,1,0,1,0,0,1,0
143787,281684,21,54.0,27,0.0,6.0,125.0,8.0,0,1,0,1,0,0,0,0,1,1,0
143788,2899,43,7.0,24,1.0,20.0,709.9,24.0,0,0,1,0,0,1,0,0,1,1,0
143789,167126,44,37.0,28,2.0,4.0,703.0,2.0,0,1,0,1,0,0,0,0,1,1,0
143790,246123,55,40.0,17,0.0,3.0,693.0,21.0,0,1,0,1,0,0,1,0,0,1,0
143791,459041,23,17.0,24,1.0,18.0,603.91,8.0,0,0,1,0,0,1,1,0,0,1,0
143792,124597,45,25.0,27,3.0,9.0,657.85,18.0,0,0,1,0,1,0,0,0,1,1,0
143793,190267,35,16.0,20,0.0,20.0,803.4,8.0,0,0,1,1,0,0,1,0,0,1,0
143794,290713,44,34.0,13,4.0,18.0,508.38,8.0,0,1,0,1,0,0,0,0,1,1,0
143795,162760,47,36.0,28,1.0,6.0,542.4,3.0,0,1,0,0,1,0,1,0,0,1,0
143796,138957,18,52.0,29,2.0,0.0,520.0,27.0,1,1,0,0,0,1,0,0,1,0,1
143797,305272,32,18.0,13,3.0,15.0,544.7,29.0,0,0,1,0,0,1,0,0,1,1,0
143798,444509,25,10.0,30,0.0,20.0,891.31,6.0,0,1,0,0,0,1,0,0,1,1,0
143799,282136,46,49.0,10,3.0,1.0,588.08,8.0,0,0,1,1,0,0,0,0,1,1,0
143800,455635,58,40.0,25,6.0,0.0,918.82,4.0,1,1,0,0,1,0,0,1,0,0,1
143801,92080,23,29.0,26,4.0,0.0,283.85,8.0,1,1,0,0,0,1,0,1,0,0,1
143802,443073,61,31.0,19,7.0,0.0,895.0,8.0,1,1,0,0,1,0,0,0,1,0,1
143803,276112,40,49.0,10,2.0,18.0,832.59,7.0,0,1,0,0,1,0,0,0,1,1,0
143804,499047,31,7.0,30,1.0,1.0,583.41,8.0,0,0,1,1,0,0,1,0,0,1,0
143805,118756,38,49.0,18,0.0,17.0,908.76,3.0,0,1,0,1,0,0,1,0,0,1,0
143806,459954,22,30.0,5,1.0,0.0,708.26,8.0,0,0,1,0,1,0,0,0,1,1,0
143807,291998,64,9.0,27,5.0,9.0,260.0,9.0,0,0,1,0,1,0,1,0,0,1,0
143808,275301,24,18.0,17,0.0,13.0,276.0,13.0,0,1,0,0,1,0,0,1,0,1,0
143809,15448,27,55.0,14,0.0,13.0,777.64,8.0,0,1,0,0,1,0,1,0,0,1,0
143810,274316,47,60.0,6,1.0,0.0,436.0,12.0,1,1,0,0,1,0,0,1,0,0,1
143811,249433,49,5.0,14,0.0,0.0,972.53,8.0,0,0,1,0,1,0,1,0,0,1,0
143812,358362,60,9.0,28,8.0,0.0,591.05,1.0,1,1,0,0,1,0,1,0,0,0,1
143813,432640,33,49.0,10,3.0,16.0,936.5,10.0,0,0,1,0,0,1,1,0,0,1,0
143814,453107,46,32.0,14,3.0,4.0,563.02,4.0,0,0,1,0,0,1,0,0,1,1,0
143815,178608,41,7.0,13,0.0,15.0,586.99,8.0,0,0,1,0,0,1,0,0,1,1,0
143816,157693,43,39.0,2,1.0,12.0,963.26,9.0,0,1,0,0,1,0,1,0,0,1,0
143817,172109,56,35.0,16,6.0,0.0,510.0,27.0,1,0,1,0,1,0,0,0,1,0,1
143818,131437,46,49.0,27,1.0,13.0,925.76,15.0,0,1,0,0,1,0,1,0,0,1,0
143819,259764,22,49.0,5,1.0,16.0,559.1,2.0,0,1,0,0,0,1,1,0,0,1,0
143820,86636,36,11.0,24,0.0,5.0,522.35,10.0,0,1,0,1,0,0,0,0,1,1,0
143821,39055,31,49.0,8,0.0,0.0,732.12,26.0,0,0,1,0,1,0,1,0,0,1,0
143822,4770,45,30.0,19,3.0,16.0,572.9,8.0,0,0,1,0,0,1,0,0,1,1,0
143823,115737,49,40.0,10,0.0,0.0,974.0,1.0,1,0,1,1,0,0,0,1,0,0,1
143824,395104,26,40.0,3,2.0,3.0,660.06,23.0,0,0,1,0,0,1,1,0,0,1,0
143825,79251,38,49.0,12,3.0,16.0,773.22,15.0,0,0,1,0,1,0,1,0,0,1,0
143826,50282,19,49.0,10,1.0,15.0,547.72,14.0,0,0,1,1,0,0,1,0,0,1,0
143827,265501,26,49.0,3,2.0,14.0,683.8,22.0,0,0,1,0,1,0,1,0,0,1,0
143828,212224,40,14.0,18,0.0,0.0,417.66,4.0,1,0,1,1,0,0,1,0,0,0,1
143829,280545,24,50.0,20,2.0,18.0,973.95,5.0,0,1,0,1,0,0,0,0,1,1,0
143830,198204,33,30.0,28,9.0,0.0,865.0,27.0,1,1,0,0,0,1,0,0,1,0,1
143831,336695,49,55.0,17,4.0,9.0,634.03,2.0,0,1,0,0,0,1,0,0,1,1,0
143832,15369,33,23.0,27,0.0,5.0,609.62,5.0,0,1,0,0,1,0,0,0,1,1,0
143833,196457,35,41.0,18,3.0,15.0,931.93,17.0,0,0,1,1,0,0,1,0,0,1,0
143834,276204,27,40.0,12,0.0,18.0,702.06,21.0,0,0,1,0,0,1,0,0,1,1,0
143835,341389,26,7.0,21,6.0,0.0,376.0,20.0,1,1,0,1,0,0,0,0,1,0,1
143836,176974,50,12.0,18,0.0,16.0,180.0,13.0,0,0,1,1,0,0,1,0,0,1,0
143837,490455,30,1.0,30,0.0,0.0,989.0,28.0,1,0,1,1,0,0,0,1,0,0,1
143838,201910,50,26.0,7,5.0,18.0,641.94,17.0,0,0,1,1,0,0,0,0,1,1,0
143839,127612,29,37.0,24,0.0,0.0,883.0,8.0,1,1,0,0,0,1,1,0,0,0,1
143840,125537,33,1.0,25,0.0,12.0,877.0,6.0,0,1,0,0,0,1,0,1,0,1,0
143841,20102,31,35.0,20,1.0,4.0,729.69,12.0,0,1,0,0,1,0,0,0,1,1,0
143842,374758,46,5.0,10,0.0,19.0,914.21,8.0,0,0,1,0,0,1,0,0,1,1,0
143843,184670,25,24.0,22,0.0,0.0,252.0,8.0,1,0,1,1,0,0,0,1,0,0,1
143844,265283,47,37.0,28,3.0,12.0,501.43,13.0,0,1,0,0,0,1,0,0,1,1,0
143845,488149,47,56.0,17,6.0,10.0,925.0,6.0,0,0,1,0,1,0,0,1,0,1,0
143846,461461,40,49.0,14,2.0,6.0,980.86,9.0,0,0,1,0,1,0,0,0,1,1,0
143847,133747,50,49.0,18,1.0,0.0,395.16,29.0,1,1,0,0,0,1,1,0,0,0,1
143848,369679,44,10.0,23,2.0,13.0,954.56,27.0,0,0,1,0,0,1,1,0,0,1,0
143849,239350,32,59.0,20,1.0,9.0,773.91,8.0,0,1,0,1,0,0,0,0,1,1,0
143850,449428,30,23.0,21,0.0,20.0,518.23,8.0,0,1,0,0,1,0,1,0,0,1,0
143851,229362,30,49.0,23,0.0,0.0,611.0,8.0,1,0,1,1,0,0,1,0,0,0,1
143852,134608,26,11.0,7,4.0,8.0,161.0,8.0,0,1,0,1,0,0,1,0,0,1,0
143853,490039,47,45.0,27,1.0,1.0,964.77,13.0,0,0,1,0,1,0,0,0,1,1,0
143854,346935,20,7.0,26,2.0,19.0,871.35,8.0,0,0,1,1,0,0,1,0,0,1,0
143855,152952,25,49.0,8,1.0,8.0,879.1,1.0,0,1,0,1,0,0,1,0,0,1,0
143856,323395,23,33.0,9,1.0,13.0,838.08,30.0,0,0,1,0,1,0,1,0,0,1,0
143857,191586,28,1.0,26,0.0,14.0,625.58,8.0,0,1,0,0,0,1,0,0,1,1,0
143858,389832,26,17.0,20,1.0,20.0,639.8,8.0,0,1,0,0,1,0,1,0,0,1,0
143859,13747,49,49.0,11,6.0,15.0,758.0,8.0,0,1,0,0,0,1,1,0,0,1,0
143860,356021,54,14.0,11,10.0,0.0,158.0,21.0,1,1,0,0,0,1,0,1,0,0,1
143861,72622,27,59.0,16,2.0,9.0,530.47,1.0,0,0,1,0,0,1,1,0,0,1,0
143862,199698,53,22.0,18,4.0,0.0,977.0,2.0,1,0,1,0,0,1,0,1,0,0,1
143863,195105,39,49.0,20,2.0,15.0,563.52,5.0,0,0,1,1,0,0,1,0,0,1,0
143864,434699,42,6.0,1,2.0,12.0,973.38,4.0,0,0,1,1,0,0,1,0,0,1,0
143865,288203,24,31.0,23,3.0,0.0,182.0,8.0,1,1,0,1,0,0,0,0,1,0,1
143866,190254,43,52.0,25,0.0,5.0,900.62,10.0,0,0,1,1,0,0,0,0,1,1,0
143867,455443,34,48.0,29,8.0,0.0,508.24,1.0,1,1,0,0,1,0,1,0,0,0,1
143868,485918,42,22.0,16,7.0,0.0,529.0,14.0,1,0,1,0,0,1,0,0,1,0,1
143869,83383,37,7.0,25,2.0,17.0,654.27,9.0,0,0,1,1,0,0,0,0,1,1,0
143870,124865,22,49.0,28,0.0,3.0,921.28,11.0,0,1,0,1,0,0,1,0,0,1,0
143871,423549,59,54.0,2,10.0,0.0,246.0,14.0,1,1,0,0,1,0,1,0,0,0,1
143872,401692,33,30.0,15,1.0,0.0,877.96,9.0,0,0,1,0,0,1,0,0,1,1,0
143873,171970,37,9.0,25,1.0,6.0,550.0,14.0,0,0,1,1,0,0,1,0,0,1,0
143874,178388,54,49.0,19,5.0,0.0,432.0,5.0,1,1,0,0,1,0,1,0,0,0,1
143875,117608,34,27.0,7,1.0,9.0,937.86,1.0,0,1,0,0,0,1,0,0,1,1,0
143876,200508,37,54.0,17,1.0,0.0,720.0,8.0,1,0,1,1,0,0,0,0,1,0,1
143877,121416,21,15.0,2,4.0,16.0,318.0,9.0,0,0,1,1,0,0,0,1,0,1,0
143878,220149,42,57.0,15,4.0,19.0,825.99,8.0,0,0,1,0,0,1,1,0,0,1,0
143879,187037,31,51.0,17,3.0,0.0,660.0,3.0,1,0,1,1,0,0,0,1,0,0,1
143880,63790,42,55.0,2,2.0,0.0,685.0,26.0,1,1,0,0,1,0,0,0,1,0,1
143881,440398,36,29.0,21,0.0,1.0,623.83,4.0,0,0,1,0,0,1,0,0,1,1,0
143882,424398,50,49.0,8,0.0,4.0,926.73,28.0,0,0,1,0,1,0,0,0,1,1,0
143883,479965,19,49.0,2,7.0,0.0,884.88,18.0,1,1,0,0,0,1,0,1,0,0,1
143884,216664,18,43.0,28,3.0,0.0,686.0,8.0,1,1,0,0,1,0,0,1,0,0,1
143885,412653,25,59.0,1,1.0,16.0,885.02,15.0,0,0,1,0,0,1,0,0,1,1,0
143886,328532,54,29.0,22,7.0,0.0,224.0,28.0,1,1,0,0,1,0,0,0,1,0,1
143887,483179,26,29.0,6,9.0,0.0,483.41,4.0,1,1,0,0,0,1,1,0,0,0,1
143888,156619,18,36.0,7,0.0,5.0,971.29,15.0,0,1,0,0,1,0,1,0,0,1,0
143889,113344,22,6.0,3,6.0,30.0,878.0,8.0,0,0,1,0,1,0,0,1,0,1,0
143890,98876,42,34.0,11,2.0,9.0,911.66,23.0,0,0,1,0,1,0,0,0,1,1,0
143891,457539,44,49.0,10,8.0,0.0,468.83,8.0,1,1,0,0,0,1,0,1,0,0,1
143892,153979,41,49.0,24,0.0,6.0,925.77,10.0,0,0,1,0,0,1,1,0,0,1,0
143893,302321,32,49.0,24,3.0,7.0,960.59,14.0,0,0,1,1,0,0,0,0,1,1,0
143894,317948,23,49.0,7,10.0,0.0,630.0,4.0,1,0,1,0,0,1,0,0,1,0,1
143895,29524,25,24.0,9,7.0,0.0,853.25,29.0,1,0,1,1,0,0,0,0,1,0,1
143896,291455,23,49.0,1,0.0,16.0,890.33,21.0,0,0,1,0,1,0,0,0,1,1,0
143897,55592,47,30.0,18,0.0,11.0,986.01,16.0,0,0,1,0,1,0,0,0,1,1,0
143898,347867,37,49.0,14,4.0,0.0,402.0,24.0,1,1,0,1,0,0,0,0,1,0,1
143899,35611,39,31.0,18,8.0,0.0,167.23,11.0,1,1,0,0,0,1,1,0,0,0,1
143900,436016,23,49.0,30,1.0,11.0,701.64,8.0,0,1,0,1,0,0,1,0,0,1,0
143901,158955,63,45.0,15,0.0,30.0,650.0,28.0,0,0,1,0,0,1,0,1,0,1,0
143902,84828,38,49.0,23,0.0,13.0,553.47,22.0,0,0,1,0,0,1,1,0,0,1,0
143903,370722,29,47.0,21,6.0,0.0,894.0,8.0,1,1,0,0,0,1,0,0,1,0,1
143904,463442,61,60.0,19,10.0,0.0,320.0,16.0,1,0,1,1,0,0,0,1,0,0,1
143905,501645,21,32.0,9,8.0,0.0,207.0,8.0,1,1,0,1,0,0,0,1,0,0,1
143906,336686,30,3.0,13,0.0,3.0,572.91,28.0,0,0,1,0,1,0,0,0,1,1,0
143907,119736,35,46.0,2,3.0,0.0,286.0,1.0,1,0,1,1,0,0,0,1,0,0,1
143908,248639,26,50.0,19,1.0,18.0,850.7,13.0,0,1,0,0,0,1,0,0,1,1,0
143909,386684,41,43.0,2,1.0,7.0,650.68,29.0,0,0,1,0,0,1,1,0,0,1,0
143910,488375,24,49.0,15,10.0,0.0,447.0,10.0,1,0,1,0,0,1,0,1,0,0,1
143911,147700,43,50.0,7,0.0,0.0,452.0,12.0,1,1,0,1,0,0,1,0,0,0,1
143912,281290,65,59.0,19,0.0,0.0,686.0,18.0,1,0,1,0,0,1,0,1,0,0,1
143913,242556,48,53.0,12,2.0,4.0,765.62,3.0,0,1,0,0,1,0,0,0,1,1,0
143914,502690,25,38.0,11,4.0,9.0,264.0,23.0,0,0,1,0,0,1,0,0,1,1,0
143915,338447,56,4.0,3,5.0,0.0,684.0,2.0,1,0,1,0,1,0,0,0,1,0,1
143916,154381,41,35.0,28,0.0,0.0,674.89,20.0,1,1,0,1,0,0,0,0,1,0,1
143917,358209,45,9.0,4,4.0,2.0,589.51,15.0,0,0,1,1,0,0,1,0,0,1,0
143918,343386,49,48.0,21,2.0,14.0,679.81,8.0,0,0,1,0,1,0,0,0,1,1,0
143919,105180,60,13.0,19,7.0,3.0,552.0,25.0,0,0,1,0,1,0,0,0,1,1,0
143920,80953,34,32.0,23,0.0,2.0,544.19,12.0,0,0,1,0,0,1,0,0,1,1,0
143921,328389,37,1.0,5,0.0,14.0,683.32,14.0,0,0,1,0,1,0,0,0,1,1,0
143922,31435,32,30.0,10,0.0,2.0,768.37,8.0,0,1,0,1,0,0,0,0,1,1,0
143923,468677,39,32.0,5,0.0,13.0,733.59,1.0,0,1,0,0,0,1,1,0,0,1,0
143924,132371,22,48.0,28,0.0,12.0,735.17,8.0,0,1,0,0,0,1,0,0,1,1,0
143925,383338,27,49.0,28,1.0,4.0,876.93,5.0,0,0,1,0,0,1,1,0,0,1,0
143926,94884,20,26.0,1,6.0,4.0,790.0,8.0,0,0,1,0,1,0,0,1,0,1,0
143927,419316,56,49.0,30,1.0,0.0,284.0,20.0,1,0,1,1,0,0,0,0,1,0,1
143928,178957,63,49.0,1,5.0,0.0,787.0,4.0,1,1,0,0,0,1,0,0,1,0,1
143929,394814,42,11.0,25,0.0,18.0,580.06,8.0,0,1,0,1,0,0,1,0,0,1,0
143930,311964,60,59.0,15,4.0,0.0,880.0,9.0,1,0,1,0,1,0,0,1,0,0,1
143931,122531,39,39.0,21,2.0,10.0,535.71,19.0,0,0,1,0,1,0,1,0,0,1,0
143932,114476,50,49.0,25,0.0,7.0,726.8,15.0,0,1,0,0,0,1,0,0,1,1,0
143933,336655,20,39.0,26,2.0,0.0,310.0,6.0,1,1,0,0,0,1,1,0,0,0,1
143934,340244,24,18.0,30,0.0,0.0,819.5,7.0,0,1,0,0,1,0,1,0,0,1,0
143935,437936,29,56.0,1,1.0,16.0,941.63,10.0,0,0,1,1,0,0,0,0,1,1,0
143936,273940,65,23.0,28,2.0,23.0,472.0,8.0,0,0,1,0,0,1,0,0,1,1,0
143937,144978,38,49.0,26,0.0,3.0,721.15,6.0,0,0,1,0,1,0,1,0,0,1,0
143938,271972,18,52.0,4,1.0,19.0,870.97,13.0,0,0,1,0,0,1,0,0,1,1,0
143939,462584,44,46.0,15,2.0,5.0,561.44,19.0,0,0,1,1,0,0,1,0,0,1,0
143940,44027,28,3.0,22,7.0,0.0,333.0,9.0,1,0,1,1,0,0,0,0,1,0,1
143941,291914,39,53.0,11,1.0,2.0,755.86,5.0,0,0,1,0,1,0,1,0,0,1,0
143942,116122,64,2.0,15,1.0,6.0,239.0,8.0,0,0,1,0,1,0,0,0,1,1,0
143943,112706,43,13.0,28,1.0,0.0,125.0,25.0,1,1,0,0,1,0,0,0,1,0,1
143944,136464,35,27.0,24,0.0,0.0,932.31,16.0,0,0,1,0,1,0,1,0,0,1,0
143945,103547,27,52.0,28,8.0,0.0,786.0,8.0,1,1,0,1,0,0,1,0,0,0,1
143946,50975,50,2.0,6,10.0,0.0,821.0,28.0,1,1,0,1,0,0,0,1,0,0,1
143947,294210,42,56.0,11,3.0,2.0,627.34,19.0,0,0,1,0,0,1,0,0,1,1,0
143948,147587,44,49.0,11,1.0,4.0,912.97,4.0,0,0,1,0,0,1,0,0,1,1,0
143949,267411,43,50.0,28,2.0,16.0,662.82,3.0,0,0,1,0,0,1,0,0,1,1,0
143950,441289,60,7.0,4,9.0,0.0,979.0,16.0,1,1,0,0,1,0,0,1,0,0,1
143951,347263,25,56.0,30,0.0,8.0,952.69,8.0,0,1,0,0,1,0,0,0,1,1,0
143952,197998,31,32.0,24,0.0,10.0,986.27,14.0,0,1,0,0,0,1,1,0,0,1,0
143953,87578,35,49.0,28,3.0,20.0,968.23,8.0,0,1,0,0,1,0,0,0,1,1,0
143954,278643,45,49.0,10,6.0,0.0,379.0,8.0,1,1,0,0,1,0,0,1,0,0,1
143955,188426,29,4.0,17,0.0,1.0,564.45,9.0,0,1,0,0,1,0,1,0,0,1,0
143956,170807,25,29.0,7,1.0,9.0,903.31,8.0,0,0,1,0,0,1,1,0,0,1,0
143957,490716,24,2.0,4,0.0,19.0,796.25,16.0,0,0,1,0,0,1,1,0,0,1,0
143958,392840,34,6.0,23,3.0,6.0,639.54,30.0,0,0,1,0,0,1,1,0,0,1,0
143959,350872,50,49.0,21,5.0,12.0,524.81,8.0,0,0,1,0,0,1,1,0,0,1,0
143960,454182,42,15.0,9,2.0,0.0,792.0,13.0,1,0,1,0,1,0,0,0,1,0,1
143961,293621,43,44.0,26,6.0,0.0,827.33,22.0,1,1,0,1,0,0,1,0,0,0,1
143962,353186,24,58.0,16,2.0,16.0,575.87,12.0,0,0,1,1,0,0,1,0,0,1,0
143963,45746,41,58.0,5,1.0,11.0,841.72,15.0,0,0,1,0,0,1,1,0,0,1,0
143964,420976,50,47.0,28,3.0,18.0,754.43,26.0,0,0,1,0,1,0,0,0,1,1,0
143965,447926,60,28.0,26,6.0,9.0,119.0,18.0,0,1,0,1,0,0,0,0,1,1,0
143966,243231,45,58.0,22,10.0,0.0,560.0,13.0,1,1,0,0,0,1,0,1,0,0,1
143967,176342,40,12.0,25,2.0,15.0,707.63,8.0,0,1,0,0,0,1,0,0,1,1,0
143968,105968,31,26.0,24,2.0,2.0,792.52,23.0,0,0,1,0,1,0,0,0,1,1,0
143969,43518,31,49.0,15,2.0,6.0,639.0,8.0,0,0,1,1,0,0,0,1,0,1,0
143970,7656,47,39.0,20,10.0,0.0,958.0,25.0,1,1,0,0,1,0,1,0,0,0,1
143971,313615,28,26.0,10,1.0,16.0,660.79,8.0,0,1,0,1,0,0,1,0,0,1,0
143972,17730,53,49.0,22,4.0,2.0,442.0,8.0,0,0,1,1,0,0,0,1,0,1,0
143973,308555,60,41.0,22,8.0,0.0,736.0,16.0,1,0,1,0,0,1,0,0,1,0,1
143974,123256,19,49.0,25,0.0,0.0,895.0,8.0,1,1,0,0,0,1,0,1,0,0,1
143975,342562,23,33.0,7,2.0,0.0,182.0,10.0,1,1,0,0,0,1,0,0,1,0,1
143976,308524,56,49.0,16,0.0,0.0,869.0,8.0,1,1,0,0,0,1,1,0,0,0,1
143977,189456,21,55.0,7,0.0,15.0,932.71,4.0,0,1,0,0,1,0,1,0,0,1,0
143978,194772,48,49.0,2,0.0,13.0,244.0,14.0,0,0,1,1,0,0,0,1,0,1,0
143979,159525,45,49.0,22,0.0,0.0,731.4,12.0,0,1,0,1,0,0,1,0,0,1,0
143980,33175,46,37.0,4,3.0,19.0,244.0,14.0,0,1,0,0,1,0,1,0,0,1,0
143981,304307,46,49.0,1,1.0,5.0,843.56,10.0,0,1,0,1,0,0,1,0,0,1,0
143982,483604,26,30.0,8,0.0,0.0,704.0,14.0,1,1,0,0,0,1,1,0,0,0,1
143983,448060,46,52.0,11,5.0,0.0,391.0,13.0,1,0,1,0,0,1,0,1,0,0,1
143984,394896,37,15.0,5,0.0,0.0,511.0,8.0,1,1,0,1,0,0,0,1,0,0,1
143985,56323,35,49.0,27,1.0,13.0,765.04,5.0,0,1,0,1,0,0,1,0,0,1,0
143986,92805,48,10.0,1,1.0,15.0,271.0,2.0,0,0,1,0,0,1,0,0,1,1,0
143987,463835,49,49.0,25,1.0,1.0,707.0,12.0,0,0,1,0,1,0,0,0,1,1,0
143988,221232,20,49.0,22,1.0,19.0,815.01,8.0,0,0,1,0,0,1,1,0,0,1,0
143989,411341,29,7.0,30,3.0,0.0,687.0,9.0,1,0,1,0,0,1,0,1,0,0,1
143990,458993,46,30.0,28,0.0,0.0,984.21,1.0,0,0,1,1,0,0,1,0,0,1,0
143991,242832,22,29.0,28,1.0,3.0,655.06,12.0,0,0,1,1,0,0,0,0,1,1,0
143992,113784,51,49.0,22,0.0,19.0,723.0,8.0,0,0,1,0,0,1,0,1,0,1,0
143993,166063,47,4.0,18,8.0,0.0,380.0,25.0,1,1,0,0,0,1,0,0,1,0,1
143994,109116,38,49.0,25,1.0,6.0,797.88,10.0,0,1,0,0,0,1,0,0,1,1,0
143995,370105,46,24.0,10,0.0,13.0,640.68,23.0,0,0,1,1,0,0,0,0,1,1,0
143996,492545,30,26.0,20,8.0,0.0,107.0,16.0,1,0,1,0,1,0,0,0,1,0,1
143997,333740,40,23.0,10,0.0,0.0,645.0,8.0,1,1,0,1,0,0,0,0,1,0,1
143998,114303,48,49.0,22,0.0,1.0,951.74,17.0,0,0,1,1,0,0,1,0,0,1,0
143999,156239,44,25.0,28,0.0,0.0,606.0,6.0,1,1,0,0,0,1,0,1,0,0,1
144000,263948,26,20.0,21,7.0,0.0,847.0,3.0,1,1,0,0,1,0,1,0,0,0,1
144001,279899,37,49.0,25,2.0,12.0,612.43,12.0,0,1,0,0,0,1,0,0,1,1,0
144002,82227,25,59.0,22,0.0,15.0,935.45,3.0,0,1,0,0,0,1,1,0,0,1,0
144003,337198,22,42.0,21,0.0,11.0,872.55,11.0,0,1,0,0,1,0,0,0,1,1,0
144004,324777,43,49.0,16,0.0,5.0,842.0,14.0,0,0,1,0,1,0,0,0,1,1,0
144005,401199,27,52.0,16,1.0,16.0,891.88,8.0,0,0,1,1,0,0,1,0,0,1,0
144006,257486,32,23.0,29,2.0,0.0,802.0,2.0,1,0,1,1,0,0,0,1,0,0,1
144007,490450,33,48.0,10,3.0,20.0,794.01,30.0,0,0,1,0,0,1,0,0,1,1,0
144008,357803,30,26.0,14,3.0,8.0,622.63,8.0,0,1,0,0,1,0,0,0,1,1,0
144009,468559,50,46.0,30,0.0,10.0,980.48,8.0,0,0,1,1,0,0,0,0,1,1,0
144010,375061,26,44.0,15,0.0,0.0,109.0,8.0,1,1,0,0,0,1,0,0,1,0,1
144011,236359,48,38.0,1,1.0,3.0,945.73,2.0,0,0,1,1,0,0,0,0,1,1,0
144012,52376,60,30.0,24,0.0,0.0,346.06,10.0,1,0,1,1,0,0,0,1,0,0,1
144013,434626,43,36.0,1,2.0,0.0,892.0,28.0,1,1,0,0,0,1,0,1,0,0,1
144014,291658,50,17.0,16,0.0,6.0,783.8,23.0,0,0,1,0,1,0,1,0,0,1,0
144015,480069,39,16.0,1,0.0,0.0,465.0,13.0,1,0,1,0,0,1,1,0,0,0,1
144016,321865,26,47.0,14,0.0,0.0,827.64,9.0,0,0,1,1,0,0,1,0,0,1,0
144017,302003,28,49.0,25,0.0,7.0,920.97,8.0,0,1,0,1,0,0,1,0,0,1,0
